20,spp,"Mark Jeremy Gacias Narag, Maricor Soriano",False positives reveal relationships among impressionist painters,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-1C-01,
21,spp,"Adrielle Theresa DL. Cusi, Giovanni A. Tapang, Caesar A. Saloma",Measurement of apparent Brownian motion diffusion coefficient under finite spatial and temporal detector resolution,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-1C-02,
22,spp,"Ritz Ann P. Aguilar, Nathaniel Hermosa, Maricor N. Soriano",Low-cost Fourier ghost imaging using a photoresistor,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-1C-03,
23,spp,"Rhei Joven Genove Juan, Maricor Narvaez Soriano",Effect of downsampling on the quality and resolution of super-resolved images,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-1C-05,
24,spp,"Micholo Lanz Billones Medrana, Maricor Narvaez Soriano",Depth simulation of underwater images for data augmentation,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-1C-06,
25,spp,"Matthew Joseph Ribano Banaag, Johnrob Yap Bantang",Dynamics of a singular particle on a 1D oscillating floor,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-2B-02,
26,spp,"Archie Veloria, Gay Jane Perez, Giovanni Tapang, Josefino Comiso",From TRMM to GPM: verifying the continuity of satellite-derived rainfall through comparison with Philippine synoptic measurements,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-3E-04,
27,spp,"Paolo Rafael Deriquito Mawis, Wynn Dunn Gil Dugang Improso, Giovanni Alarkon Tapang",Characterizing pixel crosstalk in a transmissive spatial light modulator,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PA-47,
28,spp,"Eric Joshua Vincent Capuloy Reyes, Wynn Dunn Gil Dugang Improso, Giovanni Alarkon Tapang",Point spread function robustness in galvanometer beam scanning,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PA-51,
29,spp,"Anthony Paul Noquillo Fox, Giovanni Tapang, Caesar Saloma",Semiconductor laser optical feedback Mach-Zehnder interferometer,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PA-52,
30,spp,"Hazel Glaine Labasan Sales, Giovanni Alarkon Tapang",Information flow in a dynamic weighted Erdös-Rényi network with different noise-enhanced node capacities,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-11,
31,spp,"Jejomar Yape Derecho, May Tan Lim",Thematic trends in worldwide news reporting in the English language,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-15,
32,spp,"Reinier Xander Azcueta Ramos, Johnrob Yap Bantang",Totalistic cellular automata model of a neuronal network on a spherical surface,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-16,
33,spp,"Jamika Ann Estacio Roque, Giovanni A Tapang",Sub-millimeter wave transmission spectra of 2D polymer metamaterials using a Finite-Difference Time-Domain method,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-17,
34,spp,"Hannah Christina Chan Arjonillo, Caesar Saloma",Curvature correction and Mie scattering in Monte Carlo analysis of propagating focused Gaussian beam in scattering media,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-20,
35,spp,"Ivan M. Fenis, Damian N. Dailisan, May Lim",Interplay of behavior and traffic dynamics at U-turn slots,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-22,
